"Lysina & Pluhuv Bor catchments - Czechia";"a7cf7d23-ffa1-45f0-bb3b-82ee8fdf725a"
"Mountain spruce forests - Czechia";"029096be-48bc-4229-9cec-fcdef3641146"
"Slapy reservoir - Czechia";"3a196242-ec1d-48fa-97f3-81fe6168a71f"
"Glacial lakes - Czechia";"48642756-661e-4819-b9d7-38c3c040b65e"
"Danube Delta Biosphere Reserve - Romania";"cdf8ba96-4a30-4eb7-96cc-1c81e8320989"
"Bucegi-Piatra Craiului National Park - Romania";"4050c5c8-fccc-4a3c-af65-7507a064d5f5"
"Retezat Biosphere Reserve - Romania";"41d84799-0ef0-48a0-ac20-ae192850c895"
"LTSER Northern Negev - Israel";"871a90b2-e372-456a-93e3-518ad1e11239"
"Kdoshim (KDO) - Israel";"bbe2405c-cf54-4c35-8da2-8f755314aad7"
"Arava Platform (ARV) - Israel";"07736d90-a399-4e0c-9cce-9e676ee227a4"
"Ramon (RMN) - Israel";"52d25867-33e7-4f27-8e0c-4f8a74bf22e0"
"Yatir (YTR), LTSER Northern Negev - Israel";"bf2cb8dd-0d38-419b-aa9c-7d53337bd98e"
"Tatra National Park - Slovakia";"f7b73d7c-068f-4406-b4e8-13e5c6e212b9"
"Park Shaked (PSK), LTSER Northern Negev - Israel";"869ec32d-7530-4975-a9de-604374eaece6"
"Black Sea - Bulgaria";"f4193165-b4de-4dc0-a5bd-7f051be25884"
"OZCAR-RI SNO_KARST Baget karstic experimental catchment - France";"c77eb1c9-54ce-42fc-97c2-f573666d6b9f"
"Lake Balaton LTER Site, Balaton LTER - Hungary";"32f08dc2-9cef-4a03-9d29-912fa2719224"
"Balaton LTSER - Hungary";"30e906bb-7ed6-4fee-8ae9-539db55dfd35"
"Kis-Balaton Site, Balaton LTER - Hungary";"8129fed1-37b3-48e6-b786-d416917acc72"
"Lithuanian Coastal Site (LT-04 Nagliai, Curonian Spit NP) - Lithuania";"efdb6a54-a42f-4dc4-8091-dc7bfb937bcf"
"Zemaitija Integrated Monitoring Station: LTER_EU_LT_006 - Lithuania";"f215361c-4fce-4cd3-90a8-bae85d96938a"
"Lago Anterselva - Italy";"e8342e5a-849b-4eba-8a99-249d285b5094"
"Passo Lavazè TRE1 - Italy";"2356671d-683c-436a-a959-f5b3b086ae5b"
"Cime Bianche (IT19 Aosta Valley) - Italy";"0cbb0b0f-7a42-424c-bb78-c68dd50b7915"
"LTSER Silva Gabreta - Czechia";"bc72e137-dbc6-49ce-8116-e5af0ea2f924"
"Srebarna - Bulgaria";"bc7e400a-ad18-4aeb-b11e-846362983a04"
"Golfo di Trieste - Italy";"96969205-cfdf-41d8-979f-ff881ea8dc8b"
"Yundola - Bulgaria";"06ac231a-71e6-45a5-a15b-7c17875303e8"
"Plana - Bulgaria";"05c9ad4d-a09b-4a04-be64-e8ab5ac15b70"
"Mesta River - Bulgaria";"795a51ea-7068-4b49-996d-784fb530f3fe"
"Llyn Cwm Mynach - United Kingdom";"f5f2b29c-fa67-4280-84ed-9708366ab3d1"
"Appennino settentrionale - Italy";"a9bed11f-a08d-45f7-b3fe-8f549bfdca23"
"Foce Saccione-Bonifica Ramitelli (Campobasso) - Italy";"088fe3af-c5bb-4cc8-b479-fe1ea6d5be80"
"Kilpisjärvi Biological Station (Kilpisjärvi LTER) - Finland";"2cd5de60-f0f4-4499-afc7-210692906856"
"Lago di Orta - Italy";"8bd7d2f8-421a-48bd-b212-04bc1e9f31d5"
"Lake Päijänne LTER - Finland";"28a399bc-e90f-43c2-a17d-2556b9644868"
"Tarvisio FRI2 - Italy";"5907d0b6-7b4d-4260-a669-4bc0f61d1696"
"Spanish ICP-Forests Level II Plots Network (Plot code 06 Qi) - Spain";"8f6ff47e-046b-468b-b4b9-472f5fd025d4"
"Mihaesti-sessile oak - Romania";"e58ce059-0459-4086-9197-96fb4855786e"
"Predeal-spruce - Romania";"ba4963e3-0164-4448-a53c-6951c10e9cd0"
"Spanish ICP-Forests Level II Plots Network (Plot code 10 Ppa) - Spain";"52cc849a-2fd1-491d-a298-9bf3db884b88"
"Spanish ICP-Forests Level II Plots Network (Plot code 102 Ppr) - Spain";"50374ba1-d524-4396-bd2f-a6270e7d9af8"
"Spanish ICP-Forests Level II Plots Network (Plot code 11 Qs) - Spain";"82a80c17-91b2-4e0d-8250-af97bcc20261"
"Spanish ICP-Forests Level II Plots Network (Plot code 115 Fs) - Spain";"15184d11-901b-4f0d-8e9d-e3350109c4d5"
"Spanish ICP-Forests Level II Plots Network (Plot code 22 Pn) - Spain";"ce3205f5-c3ed-4828-a279-ca0cccac5182"
"Spanish ICP-Forests Level II Plots Network (Plot code 25 Ph) - Spain";"846d8978-bd67-43db-843e-c3568c40b088"
"Stefanesti-oak - Romania";"5311dc45-04db-4358-b5fa-9ba59c044e61"
"Spanish ICP-Forests Level II Plots Network (Plot code 26 Qi) - Spain";"101534e3-569e-43db-867c-6dd3689f6975"
"Spanish ICP-Forests Level II Plots Network (Plot code 30 Ps) - Spain";"0534178f-c40e-4247-9e34-fd174c6709f8"
"Spanish ICP-Forests Level II Plots Network (Plot code 33 Qpe) - Spain";"bce69205-cc4d-4428-be30-c47274eee024"
"Spanish ICP-Forests Level II Plots Network (Plot code 37 Ppr) - Spain";"edc104bd-a710-42dc-902e-2f8401004d95"
"Spanish ICP-Forests Level II Plots Network (Plot code 54 Ph) - Spain";"0584f4b7-7f16-4cb7-be15-6c906ea4a6d9"
"ALPFOR - Switzerland";"c1a298f7-e53d-42a5-8fd0-29088bed4439"
"Polana Biosphere Reserve (Hukavsky grun) - Slovakia";"e4548296-426c-4e08-a517-d177d8ad5239"
"Pallas-Sodankylä LTER observatory - Finland";"b0edd1d7-4fe7-4945-a366-4e9ff21e9dd3"
"Illas Atlanticas / Pontevedra (ES-SNE) - Spain";"4240428e-0c36-47b7-bf49-666b99a4a183"
"DFG Exploratories for large-scale and long-term functional biodiversity research - Germany";"c30b3989-2703-4d99-87e2-273272558176"
"DFG_Biodiversity_Exploratory_Hainich-Duen - Germany";"56c467e5-093f-4b60-b5cf-880490621e8d"
"Alptal-Nitrogen-addition - Switzerland";"a8b05bd1-2fb0-422f-8b99-4e18f180395e"
"Schaenis - Switzerland";"049de4d9-d7db-4b2c-ace5-de8873f5d277"
"Alptal - Switzerland";"9e1c8ec8-a407-426a-8410-05180b96e75a"
"Beatenberg - Switzerland";"f6a6b3e0-9a39-4fe3-8ae5-24d833b8ad26"
"Bettlachstock - Switzerland";"c30ed2e5-41b0-4f2b-992c-2bd96b3cdba1"
"Celerina - Switzerland";"8cb52b19-4720-4212-90f0-599375219c5b"
"Chironico - Switzerland";"b8c789be-5fa5-42cc-b280-6e1a2b73639b"
"Davos Seehornwald - Switzerland";"a547dab2-859a-414c-b148-0e7df8de5773"
"Isone - Switzerland";"06af0bf1-7ddf-40c8-b4b8-d3602c1f9599"
"Jussy - Switzerland";"fa36576a-6409-41d4-96ae-67f2a3d7e085"
"Lantsch - Switzerland";"56188252-b48f-47a2-97d9-83283a2b4975"
"Lausanne - Switzerland";"e60f9991-daf7-448c-9b78-44b00be86f6d"
"Lens - Switzerland";"dda5ccfa-3fd3-447c-bf61-08a02a3d8374"
"Nationalpark - Switzerland";"02ebdc77-d35c-4e19-ad7b-31a65885e7df"
"Neunkirch - Switzerland";"e7c82a90-eee2-4e42-b90d-c0531a59e306"
"Novaggio - Switzerland";"27988972-7e28-4fc2-a5e0-8d30d0f5dabd"
"Othmarsingen - Switzerland";"9d082cc6-3282-4469-8d7b-05fa3e13489a"
"Visp - Switzerland";"f5f1ceef-2fda-40a0-8e00-4ed9ea002f0f"
"Vordemwald - Switzerland";"064c3ef6-5aa5-4c91-bfb5-e3e07fa17059"
"OZCAR-RI Aurade Catchment - France";"6f4ee641-2339-4006-b815-6e2ca6c6b0bf"
"Stillberg - Switzerland";"669bef3e-2baf-4268-b4a7-20dab3f58ed3"
"Livingstone Island - Antarctica";"d8000a4d-76fa-47c9-85c4-3f28380741f5"
"River Salaca - Latvia";"81a2b50d-76ea-426b-8e5b-0560dc07ee57"
"Rodnei Calimani - Romania";"9350a1d0-a835-408f-a96c-7454e24368f5"
"Fundata-beech - Romania";"934255b2-82d5-4f52-81c2-9297208d3fbf"
"OZCAR-RI ObsErA - Capesterre - Prise d'eau - Guadeloupe";"53160dd8-c2c2-4773-9146-deb1c2b30fcf"
"Asko Laboratory, Himmerfjarden, Stockholm University Baltic Sea Centre (LTER) - Sweden";"c47d3056-6778-40d8-936f-a508eff015be"
"Lednice - Horni Les - Czechia";"c209b1f3-ef90-47c2-a57e-bfc80ea82ac2"
"Belasitsa - Bulgaria";"7b0fab75-c658-453b-b4cb-67eb6e88d161"
"DFG_Biodiversity_Exploratory_SchwaebischeAlb - Germany";"a51f9249-ddc8-4a90-95a8-c7bbebb35d29"
"DFG_Biodiversity_Exploratory_Schorfheide-Chorin - Germany";"4d7b73d7-62da-4d96-8cb3-3a9a744ae1f4"
"LTER MareChiara - Italy";"0b87459a-da3c-45af-a3e1-cb1508519411"
"Cerknica Lake - Slovenia";"9026e5f2-af78-4610-8e8a-bd73466da65c"
"Škocjan Caves - Slovenia";"4d5e8006-f211-467e-b942-8626576a0e0f"
"Postojna-Planina Cave System - Slovenia";"b5bcf1f8-b905-4190-bb82-12d0d73904d0"
"Šumava mires - Czechia";"86f772ca-7da6-4269-9580-cce28eead36c"
"Mountain catchment - Czechia";"fe549052-0fca-45dc-9fc3-77dfb6a05ee0"
"OZCAR-RI M-TROPICS Cameroon - Cameroon";"9e9bd9c6-8a13-4705-a539-f3b8d42ed9cc"
"OZCAR-RI M-TROPICS India - India";"a7abdd64-77bc-4a05-895e-eb9f965c70b4"
"OZCAR-RI SNO_KARST MEDYCYSS-Multi scalE observatory of flooD dYnamiCs and hYdrodynamicS in karSt - France";"5b5ca767-0993-429c-8e58-a7efa39c936a"
"OZCAR-RI Draix-Bleone observatory - France";"be7fcb7d-d3c2-486d-a437-4754d18ca1ca"
"OZCAR-RI SNO_KARST Jurassic Karst site - France";"6544abc3-1994-4ccd-9b85-95acbaf02712"
"Ordesa y Monte Perdido / Huesca ES - Spain";"829a2bcc-79d6-462f-ae2c-13653124359d"
"South-Moravian floodplain forests - Czechia";"e742a1a7-61d2-4e65-8fef-2e809fd3963e"
"Beskydy natural forests - Czechia";"cdda5581-80f7-4c9c-92c9-9d068404d8be"
"Zofin natural forests - Czechia";"8808a392-5f31-4760-8faf-a6a7bac80f73"
"Sumava natural forests - Czechia";"b6712df0-d8c8-43d9-9082-eab970cb64cf"
"Isola di Pianosa - Italy";"29728230-1607-4143-a40d-1e6d27e383a8"
"OZCAR-RI OHGE Strengbach Watershed OHGE Observatoire Hydro-Géochimique de l'Environnement - France";"26cfa0da-c5bc-489f-8490-beee0e79a9de"
"Var-hegy Forest Reserve Site, Sikfokut LTER - Hungary";"81a810d3-b94a-40f3-8862-d5ec13ca5bf9"
"National Park Bavarian Forest - Germany";"993ed2fc-1cb0-4810-a619-8bcf78b6ecee"
"OZCAR-RI HYBAM Hydrology and Geochemistry of the Amazon basin - Bolivia, Brazil, Colombia, Ecuador, Peru";"dcf3a984-01c9-4f62-a123-2810cb172464"
"Montagna di Torricchio - Italy";"6b62feb2-61bf-47e1-b97f-0e909c408db8"
"Lago di Como - Italy";"58036d71-8141-40c3-a0f2-50b8bd1bcddc"
"Bornhoeved Lake District - Germany";"2aedc444-7007-4d07-877c-0abf528b0ecd"
"Allt a'Mharcaidh - United Kingdom";"b7f692ef-10b0-432e-ab42-a3e9b764c5cc"
"Birnie Burn - United Kingdom";"8747ccf7-52af-4a83-a558-71a768b81a30"
"Bradgate Brook - United Kingdom";"b9263e0a-7072-4959-b255-e05d54455834"
"Alice Holt - United Kingdom";"d47ec839-5d20-4315-9f88-1e9edbab22e8"
"Cringle Brook - United Kingdom";"b1aee838-903a-438f-8d6a-d81b5073849b"
"Esthwaite Water - United Kingdom";"892c8613-4a21-40b5-a2e9-1036c63ca31f"
"Glensaugh - United Kingdom";"1c4d454d-0c00-49f9-a7fe-3a3e596c3648"
"Hickling Broad - United Kingdom";"a8715fd4-6280-4435-a8f1-fda1ddb7eac0"
"Hillsborough - United Kingdom";"371c5259-6f38-4aa7-9517-c56f608c62cc"
"Llyn Llagi - United Kingdom";"744bfb9e-298d-445e-8ea8-0c392be327d2"
"Loch Davan - United Kingdom";"7e685712-5b3f-40e2-86fa-14125260efa1"
"Loch Dee - United Kingdom";"609ac1a8-a655-444a-8feb-e71d5099e293"
"Loch Katrine - United Kingdom";"65014264-cb25-408c-94c7-f6b57acc3b5d"
"Loch Kinord - United Kingdom";"9fa171d2-5a24-40d3-9c06-b3f9e9d0f270"
"Loch Lomond - United Kingdom";"21a1f523-f232-4523-a72c-491cdbce1d57"
"IT11-Himalayan Lakes - Nepal";"53c835b3-9ecb-4613-9b96-6b36356e83a8"
"Lochnagar - United Kingdom";"9d80adab-698e-4d8a-a1ab-a37cb54d7fba"
"Lower Lough Erne - United Kingdom";"177075bb-c0bb-40f2-81f7-b0a25bf029bd"
"Lough Neagh - United Kingdom";"a7f8c0f4-e90f-4fa1-bbba-2daadeaf7a8c"
"Lower River Clyde - United Kingdom";"fcdaea9d-886b-4109-8093-9e76b47d4305"
"Nant Teyrn - United Kingdom";"11dbfa58-3951-4e9a-b2e0-1d5d4fbfe8b3"
"North Wyke - United Kingdom";"4fbe4bf9-e342-4412-8f0c-c75aff08a8ca"
"Lago Piramide Superiore - Nepal";"9c6df1bb-29ee-4db0-8c72-03cf67ac7be5"
"Lago Piramide Inferiore - Nepal";"81535ac1-1401-495e-a786-17be3a95f1c6"
"Colognole TOS1 - Italy";"fdd9b462-d2a9-441a-80a1-f4e8947f5577"
"Monumento Naturale Torre Flavia (Roma) - Italy";"e618c7ca-2b92-46cb-9156-d87336c5a81f"
"Ficuzza SIC1 - Italy";"ec2bba9a-365f-45d8-9e0d-229de0f41332"
"LTSER Ria de Aveiro - Portugal";"dfc24538-730e-4e4b-9f04-8e84608b9999"
"Monte Rufeno LAZ1 - Italy";"05e96829-e64a-48d3-a96d-de2aa4cde146"
"Old Lodge - United Kingdom";"49066ab8-0e7e-437e-9b17-de4d65e378ae"
"Owenkillew River - United Kingdom";"6f5c2088-c16b-4c3b-8a0a-ceac7ac7ceff"
"River Bure - United Kingdom";"3b7e3af6-779c-4441-b9b6-94c06e7e197a"
"River Bush - United Kingdom";"427c0c96-2835-4538-be1a-4b2c484bf00d"
"River Coln - United Kingdom";"7acc389f-6262-417f-bd45-d38810d45ff5"
"River Coquet - United Kingdom";"e6cdc394-033f-481b-815f-b0b95d3e43c1"
"River Cree - United Kingdom";"f31c8242-7355-4d50-aee3-276fb7c1381d"
"River Eden (Cumbria) - United Kingdom";"237d419d-ae65-4132-a07b-83727e52c751"
"River Eden (Fife) - United Kingdom";"2bea9b9a-fcd5-4890-971c-99717be1175e"
"River Eden (Kent) - United Kingdom";"ddfc3f5e-8f0c-45eb-81f1-e75f5a9a693f"
"River Esk - United Kingdom";"0ce75f99-bd31-4188-b646-b89d23aea4f0"
"River Ewe - United Kingdom";"92053541-f60e-456d-88f6-39e5bd50615f"
"River Exe - United Kingdom";"b8e9402a-10bc-4892-b03d-1e85fc925c99"
"River Frome - United Kingdom";"b623d509-112f-4166-8f2d-12d77d6be2c2"
"River Garvary - United Kingdom";"48752f7d-1553-4815-8784-67f90585b69d"
"River Lambourn - United Kingdom";"1f9511d8-d7da-4fe4-be32-4ceae9e9660e"
"River Lathkill - United Kingdom";"d3cf4bce-5245-4786-935a-3862fe8b2b11"
"River Spey at Fochabers - United Kingdom";"ba32773a-3ea9-425a-bfb5-5f2c7f49cbd2"
"River Stinchar - United Kingdom";"31d91695-2f60-4cc4-aa75-efa5d520423d"
"River Tweed - United Kingdom";"895b290c-9e0c-43de-a2e6-508104a0f2e6"
"River Wye - United Kingdom";"8621ae64-cacb-4aeb-a32c-848b98141075"
"Rothamsted - United Kingdom";"cb340d4c-e6e5-465a-b0cb-d6c613fa5541"
"Scoat Tarn - United Kingdom";"790d6278-7631-4597-8cb1-8862e5e9d212"
"Sourhope - United Kingdom";"125d4667-0fae-418d-88ff-7d9930809d12"
"Upton Broad - United Kingdom";"4d1122a3-4f61-418c-b6de-6f95bba32fba"
"Windermere - United Kingdom";"2b4ed6fa-ce83-4a75-af65-2cfa497ff5ba"
"Loch Leven - United Kingdom";"fa7f524d-a414-4f91-8e18-16d57192fc0c"
"Wroxham Broad - United Kingdom";"1803f937-7e3c-40e0-9b37-582b42793fec"
"Afon Gwy - United Kingdom";"22a26965-bb9c-4ec4-b149-f815fdeb86ac"
"Gårdsjön, IM-site SE04 - Sweden";"c7f490fb-76a4-4d6c-ba3e-2fd2f33822ec"
"Afon Hafren - United Kingdom";"2f115521-9450-4c11-ad7c-b6f10367d232"
"Allt na Coire nan Con - United Kingdom";"b61a0066-bafb-406f-8a1e-5323ed93a4ff"
"West Polesie Biosphere Reserve - Poland";"0d769440-a36d-424b-8b32-1ae19812d72c"
"Kuusamo LTSER - Finland";"5132461b-1ce3-4e18-9aa5-005d0bf2e956"
"Dargall Lane - United Kingdom";"a9afea55-8290-4866-b80c-2828d1ea05ca"
"Narrator Brook - United Kingdom";"6a321fce-0467-4796-b84c-7969d5f9a796"
"LTER Fulophaza Site, KISKUN LTER - Hungary";"b4b76a9a-cbf9-4739-9162-83a31798ff0d"
"Val Masino LOM1 - Italy";"68a5673c-9172-48cc-88e5-b9408b203309"
"Bugac-Orgovany Site, KISKUN LTER - Hungary";"609e5959-8cd8-44a0-ab42-eda521cd452a"
"Orgovany Site, KISKUN LTER - Hungary";"836eff05-d491-4130-b4d2-ee2a261d3ded"
"National Park Mueritz - Germany";"3ef67697-1cad-415a-987b-573fe3834dcd"
"Arctic-alpine tundra - Czechia";"48660128-e478-42a4-91f8-b83a8735ba50"
"OZCAR-RI ObsErA - Bras-David - Maison de la Forêt - Guadeloupe";"ee79db03-e505-4148-9e39-229fe9a3495d"
"Abisko Scientific Research Station - Sweden";"64679f32-fb3e-4937-b1f7-dc25e327c7af"
"Certoryje-Vojsicke Louky meadows - Czechia";"4c8082f9-1ace-4970-a603-330544f22a23"
"Mooring D: Western Ross Sea, TerraNova Bay Polynya - Italy";"b4121cd7-8b02-4872-b1d2-516d1c02056a"
"Erken Laboratory - Sweden";"2c560a19-85bb-4e3b-b41f-9f1d06c6e0d6"
"Burnmoor Tarn - United Kingdom";"5559bc3a-10b4-492f-875d-67378af4c1df"
"Grimsö Wildlife Research Station - Sweden";"ba81bcc6-8916-47f3-a54a-5ac8ebe1c455"
"Lönnstorp Research Station - Sweden";"d733f936-b0b6-4bc1-9ab5-6cdb4081763a"
"Asa Experimental Forest and Research Station - Sweden";"13b28889-ed32-495a-9bb6-a0886099e6d9"
"Svartberget Research Station - Sweden";"c0705d0f-92c1-4964-a345-38c0be3113e1"
"Valbona - Italy";"2b587e26-4550-4841-a032-ab3c93ced8a0"
"National Park Schleswig-Holstein Wadden Sea - Germany";"f1e16c20-c13e-426a-97ed-d865919bd7a4"
"Renon BOL1 - Italy";"5d32cbf8-ab7c-4acb-b29f-600fec830a1d"
"Macrosito Baia Terranova (MBT) - Italy";"7fb8e2c6-b11f-41a7-b494-44ceeb3bed2d"
"OZCAR-RI SNO_KARST Environmental Research Observatory Site of fontaine de Vaucluse - LSBB - France";"8de38654-c0f2-48a6-b206-d59a3b9ae6a0"
"TERENO - Bad Lauchstaedt - Germany";"102ae489-04e3-481d-97df-45905837dc1a"
"TERENO - Bode catchment - Germany";"5400ea90-5cb5-4b30-a98d-c8025ae61154"
"TERENO - Friedeburg - Germany";"a4dc71c4-de05-4883-ae53-7f57d51555fc"
"TERENO - Gimritz - Germany";"f5493145-a658-4004-b8ef-6942fcdda5f5"
"TERENO - Greifenhagen - Germany";"6d59c59d-bf96-4764-8a2d-d3feb77088a7"
"TERENO - Schafstaedt - Germany";"68ef735c-bd72-4400-ab15-0c3c3a8a37ee"
"Slowiński National Park - Poland";"588940f5-ce9f-4248-82bb-c9ce1c39ec31"
"Tatrzanski National Park - Poland";"017a10e1-a31a-4a0a-b714-3e8ac3cd60de"
"Magurski National Park - Poland";"29555207-34c3-4e1d-b794-c6154c136571"
"TERENO - Siptenfelde - Germany";"1f66bede-0ecf-4529-9fd5-b09e96b363f0"
"TERENO - Wanzleben - Germany";"9b85ef18-d41b-48ca-87e8-6e0735406a60"
"Babiogórski National Park - Poland";"fd772b76-45ae-46e8-9645-f40b2af6d989"
"Bieszczadzki National Park - Poland";"ea3edf5a-ae40-4ad7-9a20-b68e0e016182"
"Solling - Germany";"2d55b484-2a89-4023-be00-49829ab327f9"
"Karkonoski National Park - Poland";"24901777-6ad9-4c07-b570-595cb9446482"
"AgroScapeLab Quillow (ZALF) - Germany";"270a41c4-33a8-4da6-9258-2ab10916f262"
"National Park Gór Stolowych - Poland";"79c7e974-4db3-4f06-8094-9845daf25d78"
"Nationalpark Kellerwald-Edersee - Germany";"5c11903f-9b21-47ee-a72b-13d5ef4b7db7"
"Pieninski National Park - Poland";"69a0e7ac-5e63-4ba8-95b1-d81b7b5f7fea"
"Ojcowski National Park - Poland";"86b52b33-d402-48e9-996f-5bc94cca3fb3"
"OZCAR-RI OMERE Kamech catchment - France";"c617f8c8-1b19-4683-8546-a3c23c39bc0b"
"Roztoczanski National Park - Poland";"30b9e1e0-d612-4533-90d1-750bc5ca7feb"
"Wielkopolski National Park - Poland";"67175d5b-6a90-4a09-bb7d-766162a3ca66"
"Brenna - Poland";"0ff5485d-4436-4153-b6fb-d6eac9c9dd23"
"Salmopol - Poland";"ffdea94e-8148-4adf-8f64-c2d2289f242f"
"Skogaryd Research Catchment - Sweden";"13f080f9-4831-4807-91da-bbfecb09a4f2"
"OZCAR-RI OHMCV Tourgueille catchment - France";"7509f05b-edcb-4c52-92f7-5ab9f8655374"
"OZCAR-RI OHMCV Valescure catchment - France";"02df05b8-45de-4518-89d8-ec49e8a05c37"
"OZCAR-RI M-TROPICS, Houay Pano - Lao People's Democratic Republic";"cb0d431f-af0a-4320-a3c2-c5c5aee1f363"
"OZCAR-RI M-TROPICS, Huay Ma Nai - Thailand";"8f1d1370-2d66-4264-b621-ad6f2fa232ff"
"OZCAR-RI M-TROPICS, Dong Cao - Viet Nam";"4af4e83b-e6e0-4a71-8ac2-09ef2f3a331b"
"Valli di Comacchio - Italy";"70e1bc05-a03d-40fc-993d-0c61e524b177"
"Sacca di Goro - Italy";"b7869194-b220-473a-b035-feeadfa21aba"
"National Park Hainich - Germany";"5b409a72-2a45-4238-a501-e24f1a2900db"
"Foce Trigno-Marina di Petacciato (Campobasso) - Italy";"1835cda2-b56d-400a-b413-ab5c74086dc5"
"OZCAR-RI OHMCV Mont Lozère catchment - France";"8c29db1b-7d44-481f-81be-de3b2769e06a"
"TERENO - Wüstebach - Germany";"9fe5a5d1-ccc0-41ab-b555-5ca44da24cd8"
"Rhine-Main-Observatory - Germany";"9f9ba137-342d-4813-ae58-a60911c3abc1"
"Schorfheide-Chorin - Germany";"94c53dd1-acad-4ad8-a73b-62669ec7af2a"
"OZCAR-RI OMERE Roujan catchment - France";"fdfce078-1258-4964-8f0f-466b927c13c3"
"Kolari Field Site - Finland";"98a3b631-fcb0-4482-8572-6fee28691a39"
"Helgoland Roads - Germany";"1e96ef9b-0915-4661-849f-b3a72f5aa9b1"
"Laegeren - Switzerland";"7b4d8b76-1c6d-410c-998c-f9c56b2f7347"
"Aneboda, IM-site SE14 - Sweden";"9dd45aa6-ed7a-49d2-bea4-7750351c55d0"
"Meron (MRN) - Israel";"37d811af-9ff2-48bc-a330-3e4d46fee33d"
"Piano Limina CAL1 - Italy";"d35d5417-d167-4137-97d1-c62ae4bc580b"
"IT03-Forest of the Apennines - Italy";"a2e325b8-9aa2-4c1b-b74c-a2ce59149252"
"IT22 - Mar Piccolo of Taranto - Italy";"ac3f674d-2922-47f6-b1d8-2c91daa81ce1"
"Blue Lough - United Kingdom";"f354fb61-e42f-457c-b4c7-1c2513dfa7dd"
"River Etherow - United Kingdom";"12dd351b-394a-4ae6-a2ea-0e9d29a1cfb8"
"Coneyglen Burn - United Kingdom";"4ed8c99b-cb25-4a19-96f9-fc3c72b549fc"
"Bencrom River - United Kingdom";"a4522718-17d6-471e-b4be-5ee87e46635b"
"Beagh's Burn - United Kingdom";"ed7e46c8-f94c-40ae-a428-9150a5964892"
"Moor House - Upper Teesdale - United Kingdom";"bf78c96f-0763-4b31-b1a6-6eccef19edd1"
"Trout Beck - United Kingdom";"d767988a-34ab-4051-ac72-fe7204ffbe6f"
"Porton Down - United Kingdom";"0f05a86f-0f7a-4b81-8268-6818a6064428"
"Wytham - United Kingdom";"16dcd0c3-a114-412c-9f01-8c1af292ba69"
"Helsinki Metropolitan Area HMA-LTSER - Finland";"35e3775a-88bc-483f-aed0-b614ce7736e2"
"Mata de Sines - Portugal";"c4b08189-cfb6-4f7b-88ce-81bb7e3333ac"
"LTsER-Montado - Portugal";"ecfcc7e2-82e5-4ec1-adee-a3f9f815fc0d"
"Herdade da Coitadinha - Portugal";"e30b32bd-da6f-4adc-a40c-a92769340907"
"Machuqueira do Grou - Portugal";"8430e9a9-211a-493a-8049-73c3339f0c61"
"Companhia das Lezírias - Portugal";"ef87d551-9bae-467f-9c5d-b538b8206b0b"
"Herdade da Ribeira Abaixo - Portugal";"c887da3c-776c-4b42-a5be-7dd69c26f27b"
"Herdade da Contenda - Portugal";"32584752-a46b-4c48-a658-bd73bae4dc3a"
"Cairngorms National Park LTSER - United Kingdom";"1b94503d-285c-4028-a3db-bc78e31dea07"
"Las Tablas de Daimiel National Park - Spain";"3f485cdb-fd8c-433a-910b-7f8c73c1d882"
"LTSER Platform Koiliaris Critical Zone Observatory - Greece";"65d7bf15-841a-4fb7-a36e-6f4d95a8d64e"
"Plynlimon - United Kingdom";"6d47f4ca-8621-49a4-8240-3021429d1db5"
"Saarejrve - Estonia";"db8208bd-fbb3-4e99-a0c0-7d4049c4c32e"
"IT08-Southern Alpine Lakes - Italy";"8ffe6c61-5473-4e56-9a6e-827baad941e5"
"Sonian Forest - Belgium";"0fa0d44f-5314-405f-a647-a7dda423031f"
"Ichtegem - Wijnendale Forest - Belgium";"5cdc558b-a0bc-4150-b8d1-8dd55870c7e8"
"Gontrode - Aelmoeseneie Forest - Belgium";"4a469a86-868b-4160-b72e-10a1b4e09356"
"Ravels Forest - Belgium";"e74fdeaf-08ed-4306-9473-58e3f9a05e73"
"Brasschaat - De Inslag - Belgium";"68e6a8e5-d6d2-4c8c-91c4-10e7f87ac556"
"Scheldt Estuary and its alluvial plains - Belgium";"f64f5541-c6a5-45ff-a996-bb4e799d6736"
"Lago Paione Superiore - Italy";"7e5837a9-ee27-4e27-822a-f50e5217c313"
"Lago Paione Inferiore - Italy";"c128d2f9-beb0-45ba-89bb-df9e12f95b0f"
"Lago Scuro Parmense - Italy";"da7069d6-4d3e-4b31-a8aa-a606d4814eb3"
"Lago Santo Parmense - Italy";"21d8695a-c932-4534-9819-e267e5befefc"
"IT09-Mountain Lakes - Italy";"3f0267f2-e67e-443f-b89d-d2c5dcfce1c9"
"Langtjern - Norway";"2610fbc1-8eee-4223-8c27-367aa67feddc"
"Storgama - Norway";"d9a8ed41-1deb-40b8-9d9a-adcc859e3c47"
"Solhomfjell2 - Norway";"fc572f40-4bed-49c2-86a0-de6fbc97c27a"
"Ovre Heimdalsvatn - Norway";"64118a34-a569-4b5b-9b3d-4b8880bc10f8"
"Heia - Norway";"e86a7b7c-61d3-4590-ada7-8570cf8d5253"
"Hotran - Norway";"2a59476e-29cb-4949-9adb-8740057690f6"
"Kolstad - Norway";"516d7a1f-a89b-466c-8d6f-4d798422d663"
